NCBI_tax.id;species.name;host.name;disease;human.Hosted;human.Hosted.Source;animal.Pathogenic;animal.Pathogenic.Source;plant.Pathogenic;plant.Pathogenic.Source;version_status;assembly_level;genome_representation;ftp_path;fold1;genbank_assembly_accession;assembly_name;assembly_accession
40382;Aspergillus ustus;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/812/125/GCA_000812125.1_Austus1.0;train;GCA_000812125.1;Austus1.0;GCA_000812125.1_Austus1.0_genomic
46472;Aspergillus versicolor;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/890/125/GCA_001890125.1_Aspve1;test;GCA_001890125.1;Aspve1;GCA_001890125.1_Aspve1_genomic
75553;Aspergillus viridinutans;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/368/095/GCA_004368095.1_ASM436809v1;train;GCA_004368095.1;ASM436809v1;GCA_004368095.1_ASM436809v1_genomic
5066;Aspergillus wentii;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/890/725/GCA_001890725.1_Aspwe1;train;GCA_001890725.1;Aspwe1;GCA_001890725.1_Aspwe1_genomic
39291;Athelia rolfsii;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/940/785/GCA_002940785.1_ASM294078v1;train;GCA_002940785.1;ASM294078v1;GCA_002940785.1_ASM294078v1_genomic
5580;Aureobasidium pullulans;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/721/785/GCA_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0;train;GCA_000721785.1;Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0;GCA_000721785.1_Aureobasidium_pullulans_var._pullulans_EXF-150_assembly_version_1.0_genomic
181123;Austropuccinia psidii;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/702/905/GCA_902702905.1_Austropuccinia_psidii;train;GCA_902702905.1;Austropuccinia_psidii;GCA_902702905.1_Austropuccinia_psidii_genomic
423460;Basidiobolus meristosporus;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/104/905/GCA_002104905.1_Basme2finSC;train;GCA_002104905.1;Basme2finSC;GCA_002104905.1_Basme2finSC_genomic
109871;Batrachochytrium dendrobatidis;frog;;FALSE;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/203/795/GCA_000203795.1_v1.0;test;GCA_000203795.1;v1.0;GCA_000203795.1_v1.0_genomic
176275;Beauveria bassiana;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/280/675/GCA_000280675.1_ASM28067v1;val;GCA_000280675.1;ASM28067v1;GCA_000280675.1_ASM28067v1_genomic
74410;Bipolaris cookei;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/286/855/GCA_002286855.1_ASM228685v1;test;GCA_002286855.1;ASM228685v1;GCA_002286855.1_ASM228685v1_genomic
5016;Bipolaris maydis;corn;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/354/255/GCA_000354255.1_CocheC4_1;train;GCA_000354255.1;CocheC4_1;GCA_000354255.1_CocheC4_1_genomic
101162;Bipolaris oryzae;rice;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/523/455/GCA_000523455.1_Cochliobolus_miyabeanus_v1.0;train;GCA_000523455.1;Cochliobolus_miyabeanus_v1.0;GCA_000523455.1_Cochliobolus_miyabeanus_v1.0_genomic
5017;Bipolaris zeicola;corn;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/523/435/GCA_000523435.1_Cochliobolus_carbonum_v1.0;train;GCA_000523435.1;Cochliobolus_carbonum_v1.0;GCA_000523435.1_Cochliobolus_carbonum_v1.0_genomic
5039;Blastomyces dermatitidis;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/525/GCA_000003525.2_BD_ER3_V1;train;GCA_000003525.2;BD_ER3_V1;GCA_000003525.2_BD_ER3_V1_genomic
2060905;Blastomyces parvus;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/572/885/GCA_002572885.1_Emmon_parv_130;train;GCA_002572885.1;Emmon_parv_130;GCA_002572885.1_Emmon_parv_130_genomic
34373;Blumeria graminis;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/519/115/GCA_900519115.1_Bgt_genome_v3.16;train;GCA_900519115.1;Bgt_genome_v3.16;GCA_900519115.1_Bgt_genome_v3.16_genomic
373115;Blumeriella jaapii;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/599/575/GCA_009599575.1_MSU_Bj_1.1;train;GCA_009599575.1;MSU_Bj_1.1;GCA_009599575.1_MSU_Bj_1.1_genomic
55169;Botryosphaeria dothidea;Homo sapiens;;TRUE;Noguchi, H., Hiruma, M., Matsumoto, T., Kano, R., Tanaka, M., Yaguchi, T., ... & Ihn, H. (2017). Fungal melanonychia: ungual phaeohyphomycosis caused by Botryosphaeria dothidea. Acta dermato-venereologica, 97(6-7), 765-766.;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/503/125/GCA_011503125.1_ASM1150312v1;train;GCA_011503125.1;ASM1150312v1;GCA_011503125.1_ASM1150312v1_genomic
40559;Botrytis cinerea;Eggplant, tomato, potato, pepper, strawberry;;FALSE;;FALSE;;TRUE;Sang Woo Kim, Jin Hee Jung, Kabir Lamsal, Yun Seok Kim, Ji Seon Min& Youn Su Lee (2012) Antifungal Effects of Silver Nanoparticles (AgNPs) against Various PlantPathogenic Fungi, Mycobiology, 40:1, 53-58, DOI: 10.5941/MYCO.2012.40.1.05;latest;Complete Genome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/535/GCA_000143535.4_ASM14353v4;train;GCA_000143535.4;ASM14353v4;GCA_000143535.4_ASM14353v4_genomic
278938;Botrytis elliptica;;;FALSE;;FALSE;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/786/205/GCA_004786205.1_ASM478620v1;train;GCA_004786205.1;ASM478620v1;GCA_004786205.1_ASM478620v1_genomic
182092;Botrytis fabae;;;FALSE;;FALSE;;TRUE;Doehlemann, G., Ökmen, B., Zhu, W., & Sharon, A. (2017). Plant Pathogenic Fungi. Microbiology Spectrum, 5(1). doi: 10.1128/microbiolspec.funk-0023-2016;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/335/055/GCA_004335055.1_Bfabae_DLY-16-612;test;GCA_004335055.1;Bfabae_DLY-16-612;GCA_004335055.1_Bfabae_DLY-16-612_genomic
264951;Byssochlamys spectabilis;Homo sapiens;;TRUE;Rinaldi, S., Fiscarelli, E., & Rizzoni, G. (2000). Paecilomyces variotii peritonitis in an infant on automated peritoneal dialysis. Pediatric nephrology (Berlin, Germany), 14(5), 365–366. https://doi.org/10.1007/s004670050775;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/022/145/GCA_004022145.1_Paevar1;train;GCA_004022145.1;Paevar1;GCA_004022145.1_Paevar1_genomic
196064;Calonectria pseudonaviculata;;blight;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/380/915/GCA_004380915.1_ASM438091v1;val;GCA_004380915.1;ASM438091v1;GCA_004380915.1_ASM438091v1_genomic
5476;Candida albicans;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/965/GCA_000182965.3_ASM18296v3;test;GCA_000182965.3;ASM18296v3;GCA_000182965.3_ASM18296v3_genomic
498019;Candida auris;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/775/015/GCA_002775015.1_Cand_auris_B11221_V1;train;GCA_002775015.1;Cand_auris_B11221_V1;GCA_002775015.1_Cand_auris_B11221_V1_genomic
273131;Candida bracarensis;Homo sapiens;;TRUE;Warren, T. A., McTaggart, L., Richardson, S. E., & Zhang, S. X. (2010). Candida bracarensis bloodstream infection in an immunocompromised patient. Journal of clinical microbiology, 48(12), 4677–4679. https://doi.org/10.1128/JCM.01447-10;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/077/315/GCA_001077315.1_ASM107731v1;train;GCA_001077315.1;ASM107731v1;GCA_001077315.1_ASM107731v1_genomic
42374;Candida dubliniensis;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;latest;Complete Genome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/026/945/GCA_000026945.1_ASM2694v1;train;GCA_000026945.1;ASM2694v1;GCA_000026945.1_ASM2694v1_genomic
1231522;Candida duobushaemulonis;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/926/085/GCA_002926085.1_CanDuoHae_v1.0;train;GCA_002926085.1;CanDuoHae_v1.0;GCA_002926085.1_CanDuoHae_v1.0_genomic
5478;Candida glabrata;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/002/545/GCA_000002545.2_ASM254v2;train;GCA_000002545.2;ASM254v2;GCA_000002545.2_ASM254v2_genomic
45357;Candida haemulonis;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/926/055/GCA_002926055.1_CanHae_1.0;train;GCA_002926055.1;CanHae_1.0;GCA_002926055.1_CanHae_1.0_genomic
52247;Candida inconspicua;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/931/855/GCA_004931855.1_ASM493185v1;train;GCA_004931855.1;ASM493185v1;GCA_004931855.1_ASM493185v1_genomic
45354;Candida intermedia;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/106/115/GCA_900106115.1_CBS_141442_assembly;train;GCA_900106115.1;CBS_141442_assembly;GCA_900106115.1_CBS_141442_assembly_genomic
273372;Candida metapsilosis;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/904/905/GCA_008904905.1_UIUC_Cmeta_2.0;train;GCA_008904905.1;UIUC_Cmeta_2.0;GCA_008904905.1_UIUC_Cmeta_2.0_genomic
418086;Candida nivariensis;Homo sapiens;;TRUE;de Hoog GS, Guarro J, Gené J, Ahmed S, Al-Hatmi AMS, Figueras MJ & Vitale RG (2019) Atlas of Clinical Fungi, 3rd e-edition. Utrecht / Reus. ;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/046/915/GCA_001046915.1_ASM104691v1;test;GCA_001046915.1;ASM104691v1;GCA_001046915.1_ASM104691v1_genomic
273371;Candida orthopsilosis;Homo sapiens;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;FALSE;;FALSE;;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/875/GCA_000315875.1_ASM31587v1;train;GCA_000315875.1;ASM31587v1;GCA_000315875.1_ASM31587v1_genomic
5480;Candida parapsilosis;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/182/765/GCA_000182765.2_ASM18276v2;val;GCA_000182765.2;ASM18276v2;GCA_000182765.2_ASM18276v2_genomic
5482;Candida tropicalis;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/006/335/GCA_000006335.3_ASM633v3;train;GCA_000006335.3;ASM633v3;GCA_000006335.3_ASM633v3_genomic
5486;Candida viswanathii;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;FALSE;;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/327/735/GCA_003327735.1_ASM332773v1;train;GCA_003327735.1;ASM332773v1;GCA_003327735.1_ASM332773v1_genomic
72027;Ceratocystis adiposa;;black rot;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/640/685/GCA_001640685.1_ASM164068v1;train;GCA_001640685.1;ASM164068v1;GCA_001640685.1_ASM164068v1_genomic
386457;Ceratocystis cacaofunesta;;cacao wilt;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/776/505/GCA_002776505.1_ASM277650v1;train;GCA_002776505.1;ASM277650v1;GCA_002776505.1_ASM277650v1_genomic
5158;Ceratocystis fimbriata;;;FALSE;;FALSE;;TRUE;Vacher C, Piou D, Desprez-Loustau ML (2008) Architecture of an Antagonistic Tree/Fungus Network: The Asymmetric Influence of Past Evolutionary History. PLOS ONE 3(3): e1740. https://doi.org/10.1371/journal.pone.0001740;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/914/735/GCA_009914735.1_ASM991473v1;val;GCA_009914735.1;ASM991473v1;GCA_009914735.1_ASM991473v1_genomic
88771;Ceratocystis platani;;canker;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Contig;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/978/885/GCA_000978885.1_ASM97888v1;train;GCA_000978885.1;ASM97888v1;GCA_000978885.1_ASM97888v1_genomic
122368;Cercospora beticola;;;FALSE;;FALSE;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;latest;Chromosome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/742/065/GCA_002742065.1_CB0940_V2;train;GCA_002742065.1;CB0940_V2;GCA_002742065.1_CB0940_V2_genomic
84275;Cercospora kikuchii;soybean;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/193/115/GCA_009193115.1_UBA_Ckiku_1.0;train;GCA_009193115.1;UBA_Ckiku_1.0;GCA_009193115.1_UBA_Ckiku_1.0_genomic
29003;Cercospora nicotianae;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/994/015/GCA_002994015.1_CNIC01;val;GCA_002994015.1;CNIC01;GCA_002994015.1_CNIC01_genomic
438356;Cercospora sojina;;Frog-eye leaf spot on soybeans;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Complete Genome;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/299/825/GCA_004299825.1_ASM429982v1;train;GCA_004299825.1;ASM429982v1;GCA_004299825.1_ASM429982v1_genomic
135779;Cercospora zeae-maydis;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/985/GCA_010093985.1_Cerzm1;train;GCA_010093985.1;Cerzm1;GCA_010093985.1_Cerzm1_genomic
38033;Chaetomium globosum;Homo sapiens;;TRUE;Taylor, L. H., Latham, S. M., & Woolhouse, M. E. (2001). Risk factors for human disease emergence. Philosophical transactions of the Royal Society of London. Series B, Biological sciences, 356(1411), 983–989. https://doi.org/10.1098/rstb.2001.0888;FALSE;;TRUE;Tao Lu, Bo Yao, Chi Zhang, DFVF: database of fungal virulence factors, Database, Volume 2012, 2012, bas032, https://doi.org/10.1093/database/bas032;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/143/365/GCA_000143365.1_ASM14336v1;train;GCA_000143365.1;ASM14336v1;GCA_000143365.1_ASM14336v1_genomic
101091;Choanephora cucurbitarum;;;FALSE;;FALSE;;TRUE;Farr, D.F., & Rossman, A.Y. Fungal Databases, U.S. National Fungus Collections, ARS, USDA. Retrieved May 8, 2020, from https://nt.ars-grin.gov/fungaldatabases/;latest;Scaffold;Full;ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/725/GCA_001683725.1_ASM168372v1;train;GCA_001683725.1;ASM168372v1;GCA_001683725.1_ASM168372v1_genomic
